Match type,Search term,Added/Excluded,Campaign,Ad group,Clicks,Impressions,CTR,Avg. CPC,Cost,Avg. position,Conversions,Cost / conv.,Conv. rate,View-through conv.,Conv. value / cost (opt.),Converted clicks,Conv. (opt.),Keyword
broad,gmc yukon headlight,None,GM makes,GMC keywords,1,3,33.33%,0.34,0.34,3.0,0,0.00,0.00%,0,0.0,0,0,gmc denali parts
broad,12381907 gm chevrolet transmission shift workhorse cable assembly a trans range,None,GM makes,GM keywords,1,1,100.00%,0.23,0.23,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
exact,gm part number,Added,GM makes,GM keywords,0,12,0.00%,0.00,0.00,7.2,0,0.00,0.00%,0,0.0,0,0,"gm ""part number"""
broad,door windowtrim saturn 2005 ion,None,Saturn,previous keywords,1,1,100.00%,0.33,0.33,1.0,0,0.00,0.00%,0,0.0,0,0,saturn ion parts
broad,easa part 145 gm 145 a 30e,None,GM makes,GM keywords,1,1,100.00%,0.19,0.19,3.0,0,0.00,0.00%,0,0.0,0,0,gm part
broad (session-based),autonation part 22885399 housing,None,Brands + Sites,brands + sites,1,1,100.00%,0.24,0.24,2.0,0,0.00,0.00%,0,0.0,0,0,gm parts house
broad,gm headlight assembly bolts,None,GM makes,GM keywords,1,1,100.00%,0.21,0.21,3.0,0,0.00,0.00%,0,0.0,0,0,gm replacement parts
broad,front shocks 2006 envoy denali,None,GM makes,GMC keywords,1,1,100.00%,0.35,0.35,6.0,0,0.00,0.00%,0,0.0,0,0,gmc denali parts
broad (session-based),original parts group,None,GM makes,Chevy keywords,1,19,5.26%,0.22,0.22,3.3,0,0.00,0.00%,0,0.0,0,0,chevy auto parts
broad,oem front license plate bracket 2003 chevy silverado,None,GM makes,Chevy keywords,1,1,100.00%,0.23,0.23,4.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,93 saturn sc2 engine parts,None,Saturn,previous keywords,1,3,33.33%,0.27,0.27,2.3,0,0.00,0.00%,0,0.0,0,0,+Saturn +parts
broad,trailblazer seats ebay motors,None,GM makes,Chevy keywords,1,6,16.67%,0.21,0.21,4.0,0,0.00,0.00%,0,0.0,0,0,chevy auto parts
broad,saturn vue dome light replacement,None,Saturn,previous keywords,0,1,0.00%,0.00,0.00,3.0,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,center console armrest hing and lid for chevy gmc silverado sierra tahoe yukon,None,GM makes,Chevy keywords,1,1,100.00%,0.19,0.19,4.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,yukon gmc side moulding replacement 2003,None,GM makes,GMC keywords,1,2,50.00%,0.28,0.28,3.0,0,0.00,0.00%,0,0.0,0,0,gmc denali parts
phrase,pontiac parts dealer,None,GM makes,Pontiac keywords,2,4,50.00%,0.22,0.44,4.5,5,0.09,250.00%,0,325.27,1,5,+pontiac +parts
broad,after market saturn exhaust,None,Saturn,previous keywords,1,4,25.00%,0.32,0.32,2.8,0,0.00,0.00%,0,0.0,0,0,oem saturn parts
broad,buick gs parts,None,GM makes,GM keywords,1,5,20.00%,0.19,0.19,2.6,0,0.00,0.00%,0,0.0,0,0,gm part
broad,parts list for 2006 saturn vue,None,Saturn,previous keywords,1,1,100.00%,0.35,0.35,4.0,0,0.00,0.00%,0,0.0,0,0,+Saturn +vue +parts
broad,3873776 gm,None,GM makes,GM keywords,1,1,100.00%,0.14,0.14,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,oldsmobile 98 parts,None,GM makes,GM keywords,1,5,20.00%,0.22,0.22,3.6,0,0.00,0.00%,0,0.0,0,0,gm parts
broad,flasher socket gm,None,GM makes,GM keywords,1,12,8.33%,0.20,0.20,1.1,0,0.00,0.00%,0,0.0,0,0,general motors
broad,bumper filler 2007 saturn ion,None,Saturn,previous keywords,1,1,100.00%,0.26,0.26,3.0,0,0.00,0.00%,0,0.0,0,0,saturn ion parts
broad,2002 trailblazer seat cover oem,None,GM makes,Chevy keywords,1,1,100.00%,0.21,0.21,3.0,0,0.00,0.00%,0,0.0,0,0,chevrolet oem parts
broad,coolent level sensor 2003 saturn vue,None,Saturn,previous keywords,1,2,50.00%,0.37,0.37,3.0,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,2002 silverado extended cab cab for sale,None,GM makes,Chevy keywords,1,1,100.00%,0.24,0.24,9.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,gmc heated seat switch,None,GM makes,GM keywords,0,1,0.00%,0.00,0.00,1.0,0,0.00,0.00%,0,0.0,0,0,gm parts
broad,2011 gmc canyon accessories,None,GM makes,GM keywords,0,2,0.00%,0.00,0.00,3.5,0,0.00,0.00%,0,0.0,0,0,gm parts
broad,auto parts,None,GM makes,GM keywords,1,87,1.15%,0.30,0.30,8.5,0,0.00,0.00%,0,0.0,0,0,gm auto parts
broad,junk yards saturn parts,None,Saturn,previous keywords,2,2,100.00%,0.23,0.46,3.0,0,0.00,0.00%,0,0.0,0,0,oem saturn parts
broad,gm 9594520,None,GM makes,GM keywords,1,1,100.00%,0.14,0.14,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gmc acadia liftgate parts,None,GM makes,GMC keywords,0,1,0.00%,0.00,0.00,5.0,0,0.00,0.00%,0,0.0,0,0,gmc acadia parts
broad,chev parts,Added,GM makes,Chevy keywords,0,8,0.00%,0.00,0.00,7.9,0,0.00,0.00%,0,0.0,0,0,chevy parts store
broad,acadia accessories,None,GM makes,GMC keywords,0,84,0.00%,0.00,0.00,2.4,0,0.00,0.00%,0,0.0,0,0,gmc acadia parts
broad,tuned port injection parts,None,GM makes,GM keywords,0,2,0.00%,0.00,0.00,4.0,0,0.00,0.00%,0,0.0,0,0,gm part
broad (session-based),balise gmc,None,GM makes,GMC keywords,1,1,100.00%,0.26,0.26,6.0,0,0.00,0.00%,0,0.0,0,0,gmc auto parts
broad,2000 chevy silverado 1500 parts,None,GM makes,Chevy keywords,0,3,0.00%,0.00,0.00,3.7,0,0.00,0.00%,0,0.0,0,0,+chevy +parts
broad,s606230768 gm,None,GM makes,GM keywords,1,1,100.00%,0.17,0.17,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,trans am oem parts,None,GM makes,GM keywords,1,1,100.00%,0.24,0.24,3.0,0,0.00,0.00%,0,0.0,0,0,gm oem parts
broad,2010 chevrolet prodigy bus grill,None,GM makes,Chevy keywords,1,1,100.00%,0.12,0.12,3.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,saturn auto parts automobile parts & supplies rancho cordova ca,None,Saturn,previous keywords,1,1,100.00%,0.23,0.23,3.0,0,0.00,0.00%,0,0.0,0,0,saturn part
broad,saturn vue seats,None,Saturn,previous keywords,0,5,0.00%,0.00,0.00,1.8,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,gm accesories,None,GM makes,GM keywords,1,12,8.33%,0.43,0.43,2.2,0,0.00,0.00%,0,0.0,0,0,genuine gm parts
broad,intrior parts for door pasanger on 2003 suburban 2500,None,GM makes,Chevy keywords,1,1,100.00%,0.32,0.32,3.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,transmission cooler lines for 2000 chevrolet silverado,None,GM makes,Chevy keywords,1,1,100.00%,0.23,0.23,2.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,gm dash instrument cluster,None,GM makes,GM keywords,1,1,100.00%,0.25,0.25,4.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,door panel suburban 2003,None,GM makes,Chevy keywords,0,1,0.00%,0.00,0.00,4.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,saturn wiper arm,None,Saturn,previous keywords,0,5,0.00%,0.00,0.00,3.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,gm part 21024438 need a horn for 1997 saturn sl1,None,Saturn,previous keywords,1,1,100.00%,0.33,0.33,1.0,0,0.00,0.00%,0,0.0,0,0,"saturn ""part #"""
broad,gmc c5500 parts,None,GM makes,GMC keywords,0,1,0.00%,0.00,0.00,4.0,0,0.00,0.00%,0,0.0,0,0,+gmc +parts
broad,saturn emblems,None,Saturn,previous keywords,0,3,0.00%,0.00,0.00,3.7,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,replacement parts for a gmc sliding miter saw,None,GM makes,GMC keywords,1,1,100.00%,0.34,0.34,4.0,0,0.00,0.00%,0,0.0,0,0,+gmc +replacement +parts
broad,1999 chevrolet c1500 suburban ls 5.7 ldistribuitor cap wires rotor,None,GM makes,Chevy keywords,1,1,100.00%,0.22,0.22,7.0,0,0.00,0.00%,0,0.0,0,0,chevrolet suburban parts
broad,93 saturn right fender liner,None,Saturn,previous keywords,1,3,33.33%,0.23,0.23,2.7,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,door panel for 2008 saturn astra,None,Saturn,previous keywords,1,1,100.00%,0.23,0.23,2.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,2005 saturn ion 3 manual shifter,None,Saturn,previous keywords,1,1,100.00%,0.31,0.31,1.0,0,0.00,0.00%,0,0.0,0,0,saturn ion parts
broad,2003 envoy replace parts,None,GM makes,GMC keywords,1,1,100.00%,0.21,0.21,2.0,0,0.00,0.00%,0,0.0,0,0,gmc envoy parts
broad,2003 gmc envoy rack and pinion line seals,None,GM makes,GMC keywords,1,1,100.00%,0.25,0.25,7.0,0,0.00,0.00%,0,0.0,0,0,gmc envoy parts
broad,rear wiper arm for 2008 saturn outlook,None,Saturn,previous keywords,0,2,0.00%,0.00,0.00,2.0,0,0.00,0.00%,0,0.0,0,0,saturn replacement parts
broad,remote keyless entry cases for 2007 saturn ion 3,None,Saturn,previous keywords,1,1,100.00%,0.28,0.28,5.0,0,0.00,0.00%,0,0.0,0,0,saturn ion parts
phrase,general motors tilt wheel steering column diagrahm,None,GM makes,GM keywords,0,1,0.00%,0.00,0.00,3.0,0,0.00,0.00%,0,0.0,0,0,+general +motors
phrase,reproduction pontiac parts,None,GM makes,Pontiac keywords,1,3,33.33%,0.21,0.21,4.3,0,0.00,0.00%,0,0.0,0,0,+pontiac +parts
broad,2002 gmc w3500 parts,None,GM makes,GMC keywords,1,2,50.00%,0.33,0.33,3.0,0,0.00,0.00%,0,0.0,0,0,+gmc +parts
broad,gm pcv,None,GM makes,GM keywords,0,11,0.00%,0.00,0.00,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gmc envoy accessories,None,GM makes,GMC keywords,0,3,0.00%,0.00,0.00,7.0,0,0.00,0.00%,0,0.0,0,0,gmc envoy parts
phrase,2004 pontiac vibe parts,None,GM makes,Pontiac keywords,0,6,0.00%,0.00,0.00,4.3,0,0.00,0.00%,0,0.0,0,0,pontiac vibe parts
broad,2003 chevy tahoe front jounce stop replacement,None,GM makes,Chevy keywords,1,2,50.00%,0.09,0.09,4.0,0,0.00,0.00%,0,0.0,0,0,chevy parts
broad,sierra denali 2500 oem tail lights,None,GM makes,GMC keywords,1,1,100.00%,0.10,0.10,3.0,0,0.00,0.00%,0,0.0,0,0,gmc denali parts
broad,brakes pontiac g8,None,GM makes,Pontiac keywords,1,2,50.00%,0.22,0.22,2.5,0,0.00,0.00%,0,0.0,0,0,pontiac g8 parts
phrase,factory lug nuts from general motors on my 2015 impala 20 inch wheels,None,GM makes,GM keywords,1,1,100.00%,0.19,0.19,3.0,0,0.00,0.00%,0,0.0,0,0,+general +motors
broad,gmc truck interior parts,None,GM makes,GMC keywords,1,2,50.00%,0.26,0.26,6.0,0,0.00,0.00%,0,0.0,0,0,+gmc +parts
broad,cobra shift knob gm,None,GM makes,GM keywords,1,1,100.00%,0.20,0.20,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,cadillac parts oem,None,GM makes,GM keywords,0,9,0.00%,0.00,0.00,6.6,0,0.00,0.00%,0,0.0,0,0,genuine gm parts
broad,cadillac parts oem,None,GM makes,GM keywords,0,1,0.00%,0.00,0.00,6.0,0,0.00,0.00%,0,0.0,0,0,gm parts catalog
broad,gmc truck seats,None,GM makes,GMC keywords,0,4,0.00%,0.00,0.00,5.5,0,0.00,0.00%,0,0.0,0,0,gmc part
broad,delco part numbers,None,GM makes,GM keywords,0,16,0.00%,0.00,0.00,4.4,0,0.00,0.00%,0,0.0,0,0,"gm ""part number"""
broad,2005 suburban seats,None,GM makes,Chevy keywords,0,6,0.00%,0.00,0.00,1.5,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,gm lower extension 25821880,None,GM makes,GM keywords,1,1,100.00%,0.01,0.01,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2002 yukon parts,None,GM makes,GMC keywords,1,8,12.50%,0.23,0.23,6.0,0,0.00,0.00%,0,0.0,0,0,gmc part
broad,oem 2002 2007 saturn vue seat heater power switch,None,Saturn,previous keywords,1,1,100.00%,0.22,0.22,1.0,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,door parts 96 gmc pick up,None,GM makes,GMC keywords,1,2,50.00%,0.32,0.32,6.5,0,0.00,0.00%,0,0.0,0,0,+gmc +parts
broad,gm batteries,None,GM makes,GM keywords,1,24,4.17%,0.21,0.21,4.2,0,0.00,0.00%,0,0.0,0,0,gm parts
broad,gm restoration parts,None,GM makes,Chevy keywords,1,2,50.00%,0.15,0.15,4.0,0,0.00,0.00%,0,0.0,0,0,chevy auto parts
broad,chevy s10 starter manufacture part number,None,GM makes,GM keywords,1,1,100.00%,0.19,0.19,2.0,0,0.00,0.00%,0,0.0,0,0,"gm ""part number"""
broad,2007 saturn sky right front fender,None,Saturn,previous keywords,1,3,33.33%,0.28,0.28,2.3,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,2014 corvette parts,None,GM makes,Chevy keywords,0,4,0.00%,0.00,0.00,7.3,0,0.00,0.00%,0,0.0,0,0,chevy auto parts
broad,catalog of oldsmobile cutlass parts,None,GM makes,GM keywords,1,3,33.33%,0.28,0.28,3.3,0,0.00,0.00%,0,0.0,0,0,gm parts catalog
phrase,www gmpartsnow com,None,Brands + Sites,brands + sites,2,2,100.00%,0.26,0.52,1.0,2,0.26,100.00%,0,53.31,1,2,gmpartsnow.com
broad,general motors parts,None,GM makes,GMC keywords,0,1,0.00%,0.00,0.00,10.0,0,0.00,0.00%,0,0.0,0,0,gmc part number
broad,chevy 1500 parts toronto gta cars &amp vehicles,None,GM makes,Chevy keywords,1,1,100.00%,0.19,0.19,1.0,0,0.00,0.00%,0,0.0,0,0,+chevy +parts
broad,buick gm oem 97 99 park avenue seats tracks seat adjuster 12530423,None,GM makes,GM keywords,1,1,100.00%,0.44,0.44,1.0,0,0.00,0.00%,0,0.0,0,0,genuine gm parts
broad,2008 chevy silverado accessories,None,GM makes,Chevy keywords,1,1,100.00%,0.24,0.24,9.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,2004 gmc denali steering wheel,None,GM makes,GMC keywords,0,3,0.00%,0.00,0.00,5.0,0,0.00,0.00%,0,0.0,0,0,gmc denali parts
broad,chevy tahoe third row seat parts,None,GM makes,Chevy keywords,1,1,100.00%,0.17,0.17,6.0,0,0.00,0.00%,0,0.0,0,0,+chevy +parts
broad,chevy tahoe z71 parts 2014,None,GM makes,GMC keywords,1,1,100.00%,0.26,0.26,6.0,0,0.00,0.00%,0,0.0,0,0,gmc part
broad,gm control module,None,GM makes,GM keywords,0,1,0.00%,0.00,0.00,2.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2009 chevy suburban wheel center cap 9595152,None,GM makes,Chevy keywords,0,1,0.00%,0.00,0.00,3.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,gmc safari parts,None,GM makes,GMC keywords,1,12,8.33%,0.20,0.20,5.0,0,0.00,0.00%,0,0.0,0,0,+gmc +parts
broad,gm 25749635 retainer,None,GM makes,GM keywords,1,7,14.29%,0.17,0.17,2.3,0,0.00,0.00%,0,0.0,0,0,general motors
broad,s 10 rear fenders,None,GM makes,Chevy keywords,1,1,100.00%,0.21,0.21,7.0,0,0.00,0.00%,0,0.0,0,0,chevy body parts
broad,saturn vue salvage parts,None,Saturn,previous keywords,1,1,100.00%,0.37,0.37,6.0,0,0.00,0.00%,0,0.0,0,0,+Saturn +vue +parts
broad,oem fog light kit silverado,None,GM makes,Chevy keywords,0,2,0.00%,0.00,0.00,2.5,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,rear door for 2010 gmc arcadia,None,GM makes,GMC keywords,1,1,100.00%,0.36,0.36,5.0,0,0.00,0.00%,0,0.0,0,0,gmc acadia parts
broad,1999 chevy tahoe seats,None,GM makes,Chevy keywords,0,1,0.00%,0.00,0.00,3.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,saturn sc1 stabilizer bar parts,None,Saturn,previous keywords,1,4,25.00%,0.29,0.29,4.0,0,0.00,0.00%,0,0.0,0,0,+Saturn +parts
broad,gm passlock bypass module,None,GM makes,GM keywords,0,4,0.00%,0.00,0.00,4.8,0,0.00,0.00%,0,0.0,0,0,general motors
broad,chevy van lock parts,None,GM makes,Chevy keywords,1,1,100.00%,0.20,0.20,5.0,0,0.00,0.00%,0,0.0,0,0,+chevy +parts
broad,gmc truck parts for sale,None,GM makes,GMC keywords,0,1,0.00%,0.00,0.00,5.0,0,0.00,0.00%,0,0.0,0,0,+gmc +parts
broad,2014 gmc sierra denali center console for sale,None,GM makes,GMC keywords,1,1,100.00%,0.29,0.29,9.0,0,0.00,0.00%,0,0.0,0,0,gmc denali parts
broad,2005 equinox parts,None,GM makes,Chevy keywords,0,7,0.00%,0.00,0.00,4.1,0,0.00,0.00%,0,0.0,0,0,chevy equinox parts
broad,auto parts saturn,None,Saturn,previous keywords,0,7,0.00%,0.00,0.00,2.3,0,0.00,0.00%,0,0.0,0,0,saturn car parts
broad,gm parts original,None,GM makes,GMC keywords,0,1,0.00%,0.00,0.00,6.0,0,0.00,0.00%,0,0.0,0,0,gmc auto parts
broad,center console latch 02 gmc denali,None,GM makes,GMC keywords,1,1,100.00%,0.34,0.34,5.0,0,0.00,0.00%,0,0.0,0,0,gmc denali parts
broad,2007 saturn sky door,None,Saturn,previous keywords,1,2,50.00%,0.12,0.12,2.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,2004 chevy silverado rear seat cup holder,None,GM makes,Chevy keywords,1,2,50.00%,0.19,0.19,2.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,gmc top kick parts,None,GM makes,GMC keywords,0,3,0.00%,0.00,0.00,3.0,0,0.00,0.00%,0,0.0,0,0,+gmc +parts
broad,car parts 2003 gmc envoy xl 3rd brake light molding,None,GM makes,GMC keywords,1,3,33.33%,0.22,0.22,7.3,0,0.00,0.00%,0,0.0,0,0,gmc envoy parts
broad,saturn dealership parts,None,Saturn,previous keywords,0,1,0.00%,0.00,0.00,2.0,0,0.00,0.00%,0,0.0,0,0,+Saturn +parts
broad,95 saturn replacement tailgate trim,None,Saturn,previous keywords,1,1,100.00%,0.32,0.32,1.0,0,0.00,0.00%,0,0.0,0,0,saturn replacement parts
broad,parts for back light on 2004 chev ls,None,GM makes,Chevy keywords,1,1,100.00%,0.23,0.23,4.0,0,0.00,0.00%,0,0.0,0,0,chevy auto parts
broad,1999 saturn sl1 valve cover gasket,None,Saturn,previous keywords,0,1,0.00%,0.00,0.00,6.0,0,0.00,0.00%,0,0.0,0,0,saturn replacement parts
broad,saturn engine,None,Saturn,previous keywords,0,3,0.00%,0.00,0.00,3.7,0,0.00,0.00%,0,0.0,0,0,"saturn ""part #"""
broad,99 gmc sonoma factory decals,None,GM makes,GMC keywords,1,1,100.00%,0.08,0.08,3.0,0,0.00,0.00%,0,0.0,0,0,gmc oem parts
broad,cadillac oem wheels,None,GM makes,GM keywords,0,2,0.00%,0.00,0.00,8.0,0,0.00,0.00%,0,0.0,0,0,gm oem parts
broad (session-based),saturn,None,Saturn,previous keywords,1,1,100.00%,0.09,0.09,1.0,0,0.00,0.00%,0,0.0,0,0,saturn ion parts
broad (session-based),genuine gm side seat molding,None,Saturn,previous keywords,1,1,100.00%,0.43,0.43,1.0,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,factory chevrolet oem valve cover cruze,None,GM makes,GM keywords,1,2,50.00%,0.31,0.31,4.0,2,0.16,200.00%,0,171.29,1,2,gm replacement parts
broad (session-based),chevy,None,GM makes,Chevy keywords,0,1,0.00%,0.00,0.00,2.0,0,0.00,0.00%,0,0.0,0,0,chevy avalanche parts
broad,gmc engine parts,None,GM makes,GMC keywords,1,4,25.00%,0.23,0.23,2.0,0,0.00,0.00%,0,0.0,0,0,+gmc +parts
broad,2007 silverado driver seat parts,None,GM makes,Chevy keywords,1,5,20.00%,0.20,0.20,2.2,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad (session-based),chevrolet equinox 2005,None,GM makes,Chevy keywords,1,1,100.00%,0.28,0.28,2.0,0,0.00,0.00%,0,0.0,0,0,chevy equinox parts
broad,chevrolet parts accessories,None,GM makes,GM keywords,0,1,0.00%,0.00,0.00,5.0,0,0.00,0.00%,0,0.0,0,0,gm part
broad,2008 saturn vue battery cover,None,Saturn,previous keywords,1,1,100.00%,0.38,0.38,1.0,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
phrase,gmc parts store,None,GM makes,GMC keywords,1,6,16.67%,0.40,0.40,7.0,0,0.00,0.00%,0,0.0,0,0,"""gmc parts"""
phrase,gmc parts and accessories for trucks,None,GM makes,GMC keywords,0,10,0.00%,0.00,0.00,6.6,0,0.00,0.00%,0,0.0,0,0,"""gmc parts"""
broad,2005 saturn vue motor mounts,None,Saturn,previous keywords,0,1,0.00%,0.00,0.00,4.0,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,2014 gmc yukon center console parts,None,GM makes,GMC keywords,1,3,33.33%,0.18,0.18,3.0,0,0.00,0.00%,0,0.0,0,0,+gmc +parts
broad,pontiac gtp parts,None,GM makes,Pontiac keywords,0,3,0.00%,0.00,0.00,5.0,0,0.00,0.00%,0,0.0,0,0,+pontiac +parts
broad,2009 chevy silverado oil pressure sending unit and sreen,None,GM makes,Chevy keywords,1,1,100.00%,0.13,0.13,1.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,chevy bench seat,None,GM makes,Chevy keywords,0,27,0.00%,0.00,0.00,3.3,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,gm 3146344,None,GM makes,GM keywords,0,2,0.00%,0.00,0.00,2.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2002 chevy monte carlo bezel,None,GM makes,Chevy keywords,1,3,33.33%,0.15,0.15,1.3,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,gm 14085926,None,GM makes,GM keywords,1,1,100.00%,0.03,0.03,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm 88 95 dash,None,GM makes,GM keywords,1,1,100.00%,0.07,0.07,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,clutch master cylinder 2004 saturn ion,None,Saturn,previous keywords,0,1,0.00%,0.00,0.00,1.0,0,0.00,0.00%,0,0.0,0,0,saturn ion parts
broad,silverado oem parts air intake tube,None,GM makes,GM keywords,1,1,100.00%,0.30,0.30,5.0,0,0.00,0.00%,0,0.0,0,0,gm oem parts
broad,2008 chevrolet malibu front door speakers,None,GM makes,Chevy keywords,1,1,100.00%,0.22,0.22,6.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,1999 denali exterior driver side door handle,None,GM makes,GMC keywords,1,1,100.00%,0.33,0.33,3.0,0,0.00,0.00%,0,0.0,0,0,gmc denali parts
broad,saturn sl2 valve cover,None,Saturn,previous keywords,0,4,0.00%,0.00,0.00,2.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
exact,chevy silverado parts,Added,GM makes,Chevy keywords,0,59,0.00%,0.00,0.00,7.1,0,0.00,0.00%,0,0.0,0,0,+chevy +silverado +parts
broad,pontiac ventura parts,None,GM makes,Pontiac keywords,0,1,0.00%,0.00,0.00,5.0,0,0.00,0.00%,0,0.0,0,0,+pontiac +parts
broad,saturn vue fenders,None,Saturn,previous keywords,1,2,50.00%,0.34,0.34,2.5,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,gm 15062434,None,GM makes,GM keywords,1,1,100.00%,0.01,0.01,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2001 pontiac sunfire right rear turn signal socket,None,GM makes,Pontiac keywords,1,1,100.00%,0.26,0.26,4.0,0,0.00,0.00%,0,0.0,0,0,pontiac Sunfire parts
broad,chevy part numbers,None,GM makes,GM keywords,1,6,16.67%,0.27,0.27,3.0,0,0.00,0.00%,0,0.0,0,0,genuine gm parts
broad,gm part 88934982,None,GM makes,GMC keywords,0,2,0.00%,0.00,0.00,4.0,0,0.00,0.00%,0,0.0,0,0,gmc part
broad,2004 chevy tahoe z71 front bumper,None,GM makes,Chevy keywords,1,8,12.50%,0.33,0.33,2.1,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,2003 saturn vue ecm for sale,None,Saturn,previous keywords,1,1,100.00%,0.24,0.24,3.0,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,chevy top end kits,None,GM makes,Chevy keywords,0,3,0.00%,0.00,0.00,5.3,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
exact,gm parts search,Added,GM makes,GM keywords,0,6,0.00%,0.00,0.00,7.2,0,0.00,0.00%,0,0.0,0,0,+gm +parts +search
broad,15639063 gm,None,GM makes,GM keywords,1,1,100.00%,0.14,0.14,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,saturn exhaust bracket 21012399,None,Saturn,previous keywords,2,6,33.33%,0.25,0.50,4.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,footrest parts for chevy tahoe 2001,None,GM makes,Chevy keywords,1,2,50.00%,0.20,0.20,4.5,0,0.00,0.00%,0,0.0,0,0,+chevy +parts
broad,lmc parts catalog,None,GM makes,Chevy keywords,0,8,0.00%,0.00,0.00,4.4,0,0.00,0.00%,0,0.0,0,0,chevy parts store
broad,2001 suburban front seat,None,GM makes,Chevy keywords,0,2,0.00%,0.00,0.00,5.5,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,2002 chevy suburban,None,GM makes,Chevy keywords,0,64,0.00%,0.00,0.00,3.6,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,2005 saturn relay parts,None,Saturn,previous keywords,0,5,0.00%,0.00,0.00,2.4,0,0.00,0.00%,0,0.0,0,0,+Saturn +parts
broad,gm 88991573,None,GM makes,GM keywords,1,1,100.00%,0.05,0.05,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,saturn vue 2004 body parts,None,Saturn,previous keywords,0,3,0.00%,0.00,0.00,2.0,0,0.00,0.00%,0,0.0,0,0,+Saturn +vue +parts
broad,gm 1422569,None,GM makes,GM keywords,1,1,100.00%,0.06,0.06,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,1998 saturn sw2 front door weather seal,None,Saturn,previous keywords,1,1,100.00%,0.21,0.21,2.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,lower steering shaft 2007 saturn vue,None,Saturn,previous keywords,1,1,100.00%,0.32,0.32,6.0,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,2002 saturn sl2 motor mounts,None,Saturn,previous keywords,0,1,0.00%,0.00,0.00,5.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,delco remy part numbers,None,GM makes,GM keywords,0,11,0.00%,0.00,0.00,2.5,0,0.00,0.00%,0,0.0,0,0,"gm ""part number"""
