Match type,Search term,Added/Excluded,Campaign,Ad group,Clicks,Impressions,CTR,Avg. CPC,Cost,Avg. position,Conversions,Cost / conv.,Conv. rate,View-through conv.,Conv. value / cost (opt.),Converted clicks,Conv. (opt.),Keyword
broad,2001 gmc yukon bumper,None,GM makes,GMC keywords,1,4,25.00%,0.40,0.40,3.0,0,0.00,0.00%,0,0.0,0,0,gmc denali parts
broad,find four wheel drive parts for 1999 gmc z71 pickup,None,GM makes,GMC keywords,1,2,50.00%,0.26,0.26,2.0,0,0.00,0.00%,0,0.0,0,0,+gmc +parts
broad,gm 1571 4347,None,GM makes,GM keywords,1,2,50.00%,0.02,0.02,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,1998 s10 driver side door hinges,None,GM makes,Chevy keywords,1,1,100.00%,0.06,0.06,2.0,0,0.00,0.00%,0,0.0,0,0,chevy parts
broad,2001 gmc yukon 1500 xl part number 15762786,None,GM makes,GM keywords,1,1,100.00%,0.21,0.21,4.0,0,0.00,0.00%,0,0.0,0,0,"gm ""part number"""
broad,gm hotline,None,GM makes,GM keywords,1,2,50.00%,0.24,0.24,1.5,0,0.00,0.00%,0,0.0,0,0,general motors
broad,new engine and transmission assembly factory engine 3.8 gm,None,GM makes,GM keywords,1,1,100.00%,0.28,0.28,4.0,0,0.00,0.00%,0,0.0,0,0,new gm parts
broad,chevy gmc replacement turn signal light composite 1 pair,None,GM makes,GM keywords,0,1,0.00%,0.00,0.00,2.0,0,0.00,0.00%,0,0.0,0,0,gm replacement parts
broad,delco gm oem car stereo 89csml model 09369965 product id fm20ev,None,GM makes,GM keywords,1,2,50.00%,0.42,0.42,7.0,0,0.00,0.00%,0,0.0,0,0,genuine gm parts
broad,2007 tahoe lh door wiring harness,None,GM makes,Chevy keywords,1,1,100.00%,0.07,0.07,3.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,saturn sl1 exhaust,None,Saturn,previous keywords,1,7,14.29%,0.23,0.23,2.7,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,chevrolet c10 parts,None,GM makes,Chevy keywords,1,2,50.00%,0.15,0.15,2.5,0,0.00,0.00%,0,0.0,0,0,chevy parts
broad,saturn transmission line,None,Saturn,previous keywords,1,5,20.00%,0.20,0.20,2.8,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,chevy front seats,None,GM makes,Chevy keywords,0,5,0.00%,0.00,0.00,6.4,0,0.00,0.00%,0,0.0,0,0,chevy parts
broad,22857102 gm,None,GM makes,GM keywords,1,4,25.00%,0.01,0.01,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,saturn ion trunk gasket,None,Saturn,previous keywords,1,2,50.00%,0.26,0.26,3.0,0,0.00,0.00%,0,0.0,0,0,saturn ion parts
broad,hhr part 19142371,None,GM makes,Chevy keywords,1,2,50.00%,0.22,0.22,4.5,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,vapor canister purge valve solenoid for 2000 saturn lw1,None,Saturn,previous keywords,1,1,100.00%,0.18,0.18,5.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,new seats for a 2010 chevy suburban,None,GM makes,Chevy keywords,1,1,100.00%,0.39,0.39,2.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,cadillac srx parts,None,GM makes,GM keywords,0,19,0.00%,0.00,0.00,6.4,0,0.00,0.00%,0,0.0,0,0,gm auto parts
broad,auto parts washer nozzel chevy,None,GM makes,Chevy keywords,1,3,33.33%,0.18,0.18,6.7,0,0.00,0.00%,0,0.0,0,0,+chevy +parts
broad,1997 gmc sonoma parts,None,GM makes,GMC keywords,0,7,0.00%,0.00,0.00,5.0,0,0.00,0.00%,0,0.0,0,0,+gmc +parts
broad,gmc part number 88980837,None,GM makes,Chevy keywords,1,3,33.33%,0.17,0.17,3.0,0,0.00,0.00%,0,0.0,0,0,chevrolet part numbers
broad,small block chevy crate engines,None,GM makes,Chevy keywords,1,2,50.00%,0.21,0.21,8.5,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
phrase,gmc parts hummer side marker light p2439,None,GM makes,GMC keywords,1,1,100.00%,0.40,0.40,2.0,0,0.00,0.00%,0,0.0,0,0,"""gmc parts"""
broad,blend door actuator for 2006 chevy monte carlo,None,GM makes,GM keywords,1,1,100.00%,0.21,0.21,1.0,0,0.00,0.00%,0,0.0,0,0,gm parts
broad,bpr gm,None,GM makes,GM keywords,1,2,50.00%,0.12,0.12,2.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm 22767481,None,GM makes,GM keywords,1,25,4.00%,0.26,0.26,2.2,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm 25871125,None,GM makes,GM keywords,1,1,100.00%,0.09,0.09,2.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gmc heated seat switch,None,GM makes,GM keywords,1,1,100.00%,0.23,0.23,4.0,0,0.00,0.00%,0,0.0,0,0,gm parts
broad,85 chev oem,None,GM makes,GM keywords,1,1,100.00%,0.34,0.34,2.0,0,0.00,0.00%,0,0.0,0,0,gm oem parts
broad,yukon xl gmc 2002 headliner air vent,None,GM makes,GMC keywords,1,1,100.00%,0.05,0.05,2.0,0,0.00,0.00%,0,0.0,0,0,gmc denali parts
broad,gm 4760761,None,GM makes,GM keywords,1,1,100.00%,0.19,0.19,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
phrase,chevrolet parts catalog online,None,GM makes,Chevy keywords,2,2,100.00%,0.16,0.32,6.5,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,2007 denali rear bumper,None,GM makes,GMC keywords,1,4,25.00%,0.28,0.28,1.8,0,0.00,0.00%,0,0.0,0,0,gmc denali parts
broad,gm factory paint codes,None,GM makes,GM keywords,0,11,0.00%,0.00,0.00,4.5,0,0.00,0.00%,0,0.0,0,0,genuine gm parts
broad,gm 15896180,None,GM makes,GM keywords,0,2,0.00%,0.00,0.00,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,1999 chevy metro parts,None,GM makes,Chevy keywords,1,8,12.50%,0.17,0.17,5.1,0,0.00,0.00%,0,0.0,0,0,+chevy +parts
broad,saturn mirror replacement,None,Saturn,previous keywords,0,1,0.00%,0.00,0.00,5.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,tilly's truck parts,None,GM makes,Chevy keywords,1,1,100.00%,0.23,0.23,5.0,0,0.00,0.00%,0,0.0,0,0,chevy parts
broad,part numbers for chevrolet,None,GM makes,Chevy keywords,0,1,0.00%,0.00,0.00,4.0,0,0.00,0.00%,0,0.0,0,0,chevrolet part numbers
broad,2007 saturn ion seat adjuster,None,Saturn,previous keywords,1,3,33.33%,0.35,0.35,2.3,0,0.00,0.00%,0,0.0,0,0,saturn ion parts
broad,replacement panels 94 s10,None,GM makes,Chevy keywords,1,1,100.00%,0.07,0.07,4.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,gmc suspension parts,None,GM makes,GMC keywords,0,1,0.00%,0.00,0.00,5.0,0,0.00,0.00%,0,0.0,0,0,+gmc +parts
broad,s10 glove box door,None,GM makes,Chevy keywords,0,1,0.00%,0.00,0.00,5.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
phrase,2002 yukon denali parts,None,GM makes,GMC keywords,1,6,16.67%,0.20,0.20,4.3,0,0.00,0.00%,0,0.0,0,0,+denali +parts
broad,03 denali heated seat element,None,GM makes,GMC keywords,1,4,25.00%,0.25,0.25,4.0,0,0.00,0.00%,0,0.0,0,0,gmc denali parts
phrase,2003 gmc parts,None,GM makes,GMC keywords,1,1,100.00%,0.38,0.38,2.0,0,0.00,0.00%,0,0.0,0,0,"""gmc parts"""
phrase,2002 gmc parts,None,GM makes,GMC keywords,1,1,100.00%,0.19,0.19,2.0,0,0.00,0.00%,0,0.0,0,0,"""gmc parts"""
broad,gm 0 202095275,None,GM makes,GM keywords,1,1,100.00%,0.17,0.17,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm part 96 622 992,None,GM makes,GMC keywords,1,1,100.00%,0.23,0.23,1.0,0,0.00,0.00%,0,0.0,0,0,gmc part
broad,gm fuel pump relay,None,GM makes,GM keywords,1,3,33.33%,0.24,0.24,1.3,0,0.00,0.00%,0,0.0,0,0,gm parts
broad,gmc envoy parts diagram,None,GM makes,GMC keywords,1,29,3.45%,0.23,0.23,4.9,0,0.00,0.00%,0,0.0,0,0,gmc part
broad,gm part 38860427,None,GM makes,GMC keywords,1,1,100.00%,0.25,0.25,4.0,0,0.00,0.00%,0,0.0,0,0,gmc part
broad (session-based),license plate frame yukon denali xl 2004 plastic,None,GM makes,GMC keywords,1,1,100.00%,0.27,0.27,3.0,0,0.00,0.00%,0,0.0,0,0,gmc denali parts
broad,gm nylon retainer clips with sealer,None,GM makes,GM keywords,1,1,100.00%,0.10,0.10,3.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm 12615873,None,GM makes,GM keywords,1,3,33.33%,0.19,0.19,3.3,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2005 yukon rear wiper parts diagram,None,GM makes,GMC keywords,1,1,100.00%,0.21,0.21,2.0,0,0.00,0.00%,0,0.0,0,0,gmc parts diagram
broad,gm 4200 headlight,None,GM makes,GM keywords,1,1,100.00%,0.16,0.16,3.0,0,0.00,0.00%,0,0.0,0,0,gm parts
broad,gm 998891,None,GM makes,GM keywords,2,5,40.00%,0.01,0.02,1.4,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm ls1 pulley,None,GM makes,GM keywords,1,1,100.00%,0.08,0.08,3.0,0,0.00,0.00%,0,0.0,0,0,gm parts
phrase,2004 chevy suburban parts,None,GM makes,Chevy keywords,4,68,5.88%,0.40,1.58,3.9,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,chevy 10 armrest console,None,GM makes,Chevy keywords,1,1,100.00%,0.19,0.19,6.0,0,0.00,0.00%,0,0.0,0,0,chevy auto parts
broad,chevrolet cruze stock door handle exterior part,None,GM makes,Chevy keywords,1,1,100.00%,0.22,0.22,6.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,2008 chevy silverado fog light wiring harness oem,None,GM makes,Chevy keywords,1,2,50.00%,0.26,0.26,1.5,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,2002 suburban sunroof parts,None,GM makes,Chevy keywords,1,1,100.00%,0.17,0.17,4.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,parts for 283 chevy,None,GM makes,Chevy keywords,1,1,100.00%,0.09,0.09,4.0,0,0.00,0.00%,0,0.0,0,0,+chevy +parts
broad,chevy tahoe rear bumper,None,GM makes,Chevy keywords,1,6,16.67%,0.32,0.32,6.2,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,hevrolet silverado 2008 auto parts warenhaus,None,GM makes,Chevy keywords,1,1,100.00%,0.26,0.26,9.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,2004 chevy impala front seat clips,None,GM makes,Chevy keywords,1,1,100.00%,0.07,0.07,1.0,0,0.00,0.00%,0,0.0,0,0,chevy auto parts
broad,1999 chevy truck seat,None,GM makes,Chevy keywords,1,1,100.00%,0.24,0.24,9.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,saturn shift cable replacement,None,Saturn,previous keywords,1,1,100.00%,0.12,0.12,1.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,2004 saturn l 300 3.0 l passenger side back door sw,None,Saturn,previous keywords,1,1,100.00%,0.22,0.22,4.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,2001 suburban 2500 replacement fuel lines,None,GM makes,Chevy keywords,1,1,100.00%,0.29,0.29,4.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,parts for 2008 saturn sky,None,Saturn,previous keywords,1,5,20.00%,0.24,0.24,3.2,0,0.00,0.00%,0,0.0,0,0,"saturn ""part #"""
broad,6 bolt triple pulley harmonic balance 454 chevy,None,GM makes,Chevy keywords,1,1,100.00%,0.09,0.09,5.0,0,0.00,0.00%,0,0.0,0,0,chevy parts
broad,1996 chevrolet suburban knobs,None,GM makes,Chevy keywords,1,1,100.00%,0.34,0.34,2.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,2007 saturn vue xe front bumper,None,Saturn,previous keywords,1,2,50.00%,0.40,0.40,2.0,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,gmc sierra 1500 2wd ext cab wt parts,None,GM makes,GMC keywords,1,1,100.00%,0.30,0.30,5.0,0,0.00,0.00%,0,0.0,0,0,+gmc +parts
broad,gm 15961753,None,GM makes,GM keywords,1,4,25.00%,0.01,0.01,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm 40006189,None,GM makes,GM keywords,1,6,16.67%,0.22,0.22,2.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,acdelco gm original belt tensioner part number 10186118,None,GM makes,GM keywords,1,5,20.00%,0.26,0.26,4.0,0,0.00,0.00%,0,0.0,0,0,"gm ""part number"""
broad,electronic throttle control 2006 gmc envoy,None,GM makes,GMC keywords,1,1,100.00%,0.25,0.25,4.0,0,0.00,0.00%,0,0.0,0,0,gmc envoy parts
broad,gmpartsoutlet com,None,GM makes,GM keywords,1,1,100.00%,0.40,0.40,2.0,0,0.00,0.00%,0,0.0,0,0,gm parts catalog
broad,gm serpentine belt,None,GM makes,GM keywords,1,2,50.00%,0.19,0.19,3.0,0,0.00,0.00%,0,0.0,0,0,gm parts
broad,2014 gmc sierra denali grille,None,GM makes,GMC keywords,2,7,28.57%,0.36,0.72,4.7,0,0.00,0.00%,0,0.0,0,0,gmc denali parts
broad,gm 97371618,None,GM makes,GM keywords,1,2,50.00%,0.17,0.17,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2004 chevy front grill emblems,None,GM makes,GM keywords,1,1,100.00%,0.23,0.23,3.0,0,0.00,0.00%,0,0.0,0,0,gm parts
broad,chevy express sliding door,None,GM makes,Chevy keywords,1,2,50.00%,0.18,0.18,3.5,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,2003 tahoe liftgate handle,None,GM makes,Chevy keywords,1,1,100.00%,0.17,0.17,4.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,chevy pickup body parts,None,GM makes,GMC keywords,1,1,100.00%,0.30,0.30,6.0,0,0.00,0.00%,0,0.0,0,0,gmc auto parts
broad,gm fuel gauge ohms,None,GM makes,GM keywords,1,1,100.00%,0.25,0.25,2.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm 26033623,None,GM makes,GM keywords,2,2,100.00%,0.20,0.41,1.5,0,0.00,0.00%,0,0.0,0,0,general motors
broad,replacement dash for a 99 suburban,None,GM makes,Chevy keywords,1,3,33.33%,0.13,0.13,2.3,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,2007 saturn ion parts,None,Saturn,previous keywords,5,36,13.89%,0.28,1.41,2.3,0,0.00,0.00%,0,0.0,0,0,+Saturn +parts
broad,gm prices for a 2008 z06 corvette fuel sensor unit,None,GM makes,GM keywords,1,2,50.00%,0.25,0.25,4.5,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm ls3 starter,None,GM makes,GM keywords,1,3,33.33%,0.19,0.19,2.3,0,0.00,0.00%,0,0.0,0,0,general motors
broad,ebay truck parts,None,GM makes,Chevy keywords,1,4,25.00%,0.15,0.15,6.5,0,0.00,0.00%,0,0.0,0,0,chevy parts
broad,accessories for 2004 chevy blazer,None,GM makes,Chevy keywords,1,3,33.33%,0.04,0.04,6.7,0,0.00,0.00%,0,0.0,0,0,chevy parts
broad,saturn ion 2003 brake fluid reservoir part,None,Saturn,previous keywords,1,2,50.00%,0.14,0.14,1.0,0,0.00,0.00%,0,0.0,0,0,+Saturn +parts
broad,saturn engine parts,None,Saturn,previous keywords,0,1,0.00%,0.00,0.00,3.0,0,0.00,0.00%,0,0.0,0,0,oem saturn parts
broad,chevy part number 3881848 tube crankcase ventilator ebay motors,None,GM makes,Chevy keywords,1,1,100.00%,0.21,0.21,1.0,0,0.00,0.00%,0,0.0,0,0,chevrolet part numbers
broad,auto transmission lines 2005 silverado,None,GM makes,Chevy keywords,1,1,100.00%,0.29,0.29,5.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,gm oil pressure sensor 2009 chevy silverado 5.3 engine,None,GM makes,Chevy keywords,1,1,100.00%,0.18,0.18,2.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,yukon accessories,None,GM makes,GMC keywords,0,125,0.00%,0.00,0.00,1.4,0,0.00,0.00%,0,0.0,0,0,gmc denali parts
broad,2010 chevy suburban mas air flow sensor,None,GM makes,Chevy keywords,1,2,50.00%,0.38,0.38,2.5,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,2003 saturn vue,None,Saturn,previous keywords,1,5,20.00%,0.28,0.28,4.8,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,manifold sleeves for a 2000 saturn,None,Saturn,previous keywords,1,1,100.00%,0.24,0.24,3.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,gm coil packs for 2006 silverado,None,GM makes,GM keywords,1,1,100.00%,0.21,0.21,3.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad (session-based),auto parts,None,Saturn,previous keywords,1,1,100.00%,0.35,0.35,9.0,0,0.00,0.00%,0,0.0,0,0,saturn car parts
phrase (close variant),genuine general motors replacement parts,None,GM makes,GM keywords,1,1,100.00%,0.35,0.35,2.0,0,0.00,0.00%,0,0.0,0,0,gm replacement parts
broad,2000 buick century seatbelts replacements,None,GM makes,GM keywords,1,1,100.00%,0.34,0.34,3.0,0,0.00,0.00%,0,0.0,0,0,gm replacement parts
broad,general motors auto parts,None,GM makes,GMC keywords,2,30,6.67%,0.30,0.60,6.0,0,0.00,0.00%,0,0.0,0,0,gmc auto parts
broad,2009 gm yukon back door actuaitor,None,GM makes,GMC keywords,1,1,100.00%,0.39,0.39,4.0,0,0.00,0.00%,0,0.0,0,0,gmc denali parts
broad,gm tow wire pigtale,None,GM makes,GM keywords,1,1,100.00%,0.24,0.24,6.0,0,0.00,0.00%,0,0.0,0,0,general motors
phrase,08 chevy avalanche parts,None,GM makes,Chevy keywords,1,4,25.00%,0.39,0.39,4.0,0,0.00,0.00%,0,0.0,0,0,"""chevy avalanche parts"""
broad,vent control cable pontiac sunfire 2004,None,GM makes,Pontiac keywords,1,1,100.00%,0.22,0.22,5.0,0,0.00,0.00%,0,0.0,0,0,pontiac Sunfire parts
broad,headliner for 97 saturn sl2,None,Saturn,previous keywords,1,2,50.00%,0.17,0.17,2.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,1999 gmc suburban rear bumper,None,GM makes,Chevy keywords,1,2,50.00%,0.35,0.35,5.5,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad (session-based),04 chevy blazer rear gate button,None,GM makes,Chevy keywords,1,1,100.00%,0.19,0.19,2.0,0,0.00,0.00%,0,0.0,0,0,chevy parts
broad,gm 2054317,None,GM makes,GM keywords,1,1,100.00%,0.09,0.09,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,1996 chevy truck door panel trim,None,GM makes,Chevy keywords,1,2,50.00%,0.28,0.28,2.5,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad (session-based),steer collar for chev caprice,None,GM makes,Chevy keywords,1,1,100.00%,0.08,0.08,5.0,0,0.00,0.00%,0,0.0,0,0,chevy parts
broad,od bolts for 6.6 gm,None,GM makes,GM keywords,1,2,50.00%,0.17,0.17,4.5,0,0.00,0.00%,0,0.0,0,0,gm parts
broad,replacement console buttons on a chevy suburban,None,GM makes,Chevy keywords,1,1,100.00%,0.43,0.43,4.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,gm gas cap 2006 sts,None,GM makes,GM keywords,1,1,100.00%,0.27,0.27,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,20783852 gm door,None,GM makes,Chevy keywords,1,1,100.00%,0.20,0.20,2.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,chevy oem mud flaps,None,GM makes,Chevy keywords,1,1,100.00%,0.18,0.18,2.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,saturn seat,None,Saturn,previous keywords,2,44,4.55%,0.26,0.53,2.9,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,2006 chevy suburban roof rack hardware,None,GM makes,Chevy keywords,1,1,100.00%,0.30,0.30,3.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,2006 impala doors for sale,None,GM makes,Chevy keywords,1,1,100.00%,0.20,0.20,6.0,0,0.00,0.00%,0,0.0,0,0,chevy impala parts
broad,gm 22846887,None,GM makes,GM keywords,0,12,0.00%,0.00,0.00,1.6,0,0.00,0.00%,0,0.0,0,0,general motors
broad,battery cover saturn aura 2007,None,Saturn,previous keywords,1,3,33.33%,0.23,0.23,3.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,98 saturn sc2 oem front bumper eb,None,Saturn,previous keywords,1,1,100.00%,0.24,0.24,3.0,0,0.00,0.00%,0,0.0,0,0,oem saturn parts
broad,saturn ion 2004 seat covers,None,Saturn,previous keywords,1,2,50.00%,0.27,0.27,4.5,0,0.00,0.00%,0,0.0,0,0,saturn ion parts
broad,2008 silverado steering wheel emblem,None,GM makes,Chevy keywords,2,1,200.00%,0.21,0.42,3.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,82 87 chevy truck parts,None,GM makes,GMC keywords,1,1,100.00%,0.40,0.40,4.0,0,0.00,0.00%,0,0.0,0,0,gmc auto parts
broad,2005 chevy impala seats,None,GM makes,Chevy keywords,1,1,100.00%,0.22,0.22,4.0,0,0.00,0.00%,0,0.0,0,0,chevy auto parts
broad,chevy s10 accessories catalog,None,GM makes,GM keywords,5,11,45.45%,0.28,1.40,3.9,0,0.00,0.00%,0,0.0,0,0,gm parts catalog
broad,gm 18227a,None,GM makes,GM keywords,1,1,100.00%,0.02,0.02,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm 22988370,None,GM makes,GM keywords,1,1,100.00%,0.02,0.02,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,new 5.3 vortec engine 2007 suburban,None,GM makes,Chevy keywords,1,2,50.00%,0.10,0.10,3.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,2007 impala parts to secure spare tire in trunk,None,GM makes,Chevy keywords,1,1,100.00%,0.20,0.20,8.0,0,0.00,0.00%,0,0.0,0,0,chevy impala parts
broad,hard to find buick century emission parts,None,GM makes,GM keywords,1,1,100.00%,0.25,0.25,4.0,0,0.00,0.00%,0,0.0,0,0,gm auto parts
broad,2013 gmc factory stereo description,None,GM makes,GM keywords,1,1,100.00%,0.35,0.35,7.0,0,0.00,0.00%,0,0.0,0,0,gm oem parts
broad,tahoe seat parts,None,GM makes,Chevy keywords,1,1,100.00%,0.15,0.15,3.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,saturn ion redline parts,None,Saturn,previous keywords,0,9,0.00%,0.00,0.00,1.8,0,0.00,0.00%,0,0.0,0,0,+Saturn +parts
broad,2004 chevrolet trailblazer ls rim oem,None,GM makes,Chevy keywords,1,1,100.00%,0.17,0.17,9.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,10151667 chevy part,None,GM makes,Chevy keywords,1,1,100.00%,0.15,0.15,4.0,0,0.00,0.00%,0,0.0,0,0,chevy auto parts
broad,gm 20904119,None,GM makes,GM keywords,1,4,25.00%,0.20,0.20,2.3,0,0.00,0.00%,0,0.0,0,0,general motors
broad,new factory oem saturn ls lock and key cylinder for door ignition set with cut keysaturn ls 200 2003 alarm,None,Saturn,previous keywords,1,1,100.00%,0.27,0.27,1.0,3,0.09,300.00%,0,44.52,1,3,oem saturn parts
broad,chevy car part number 561262,None,GM makes,Chevy keywords,1,1,100.00%,0.17,0.17,2.0,0,0.00,0.00%,0,0.0,0,0,chevrolet part numbers
broad,2010 chevy cobalt hubcaps,None,GM makes,Chevy keywords,0,4,0.00%,0.00,0.00,6.8,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,manual shifter cable for saturn,None,Saturn,previous keywords,1,1,100.00%,0.10,0.10,2.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,coolant sensor on a 2006 saturn vue,None,Saturn,previous keywords,1,1,100.00%,0.41,0.41,3.0,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,2001 oem chevy suburban liftgate struts,None,GM makes,Chevy keywords,1,1,100.00%,0.33,0.33,6.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,chevrolet suburban accessories,None,GM makes,Chevy keywords,2,57,3.51%,0.41,0.82,5.1,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,chevy avalanche cladding,None,GM makes,Chevy keywords,1,1,100.00%,0.25,0.25,6.0,0,0.00,0.00%,0,0.0,0,0,chevy avalanche parts
broad,gm navigation systems,None,GM makes,GM keywords,0,1,0.00%,0.00,0.00,4.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2008 chevy silverado replacement dash,None,GM makes,Chevy keywords,0,1,0.00%,0.00,0.00,3.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,2008 gmc acadia transmission,None,GM makes,GMC keywords,0,2,0.00%,0.00,0.00,5.5,0,0.00,0.00%,0,0.0,0,0,gmc acadia parts
broad,2003 chevy blazer exterior door hinge,None,GM makes,Chevy keywords,1,3,33.33%,0.21,0.21,3.3,0,0.00,0.00%,0,0.0,0,0,chevy parts
broad,2007 chevy suburban oem gas cap,None,GM makes,Chevy keywords,1,2,50.00%,0.41,0.41,1.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,1999 silverado factory windshield washer pump,None,GM makes,Chevy keywords,1,1,100.00%,0.19,0.19,1.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,2007 chevy colorado door panel,None,GM makes,Chevy keywords,0,2,0.00%,0.00,0.00,3.0,0,0.00,0.00%,0,0.0,0,0,chevy colorado parts
broad,chevy cruze parts catalog,None,GM makes,Chevy keywords,1,11,9.09%,0.30,0.30,7.8,0,0.00,0.00%,0,0.0,0,0,+chevy +parts +catalog
broad,1996 z28 parts,None,GM makes,Chevy keywords,1,2,50.00%,0.15,0.15,4.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,2002 silverado 2500hd transmission sensor,None,GM makes,Chevy keywords,1,1,100.00%,0.24,0.24,4.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,saturn car door parts,None,Saturn,previous keywords,1,1,100.00%,0.30,0.30,1.0,0,0.00,0.00%,0,0.0,0,0,+Saturn +parts
broad,gm 9594520,None,GM makes,GM keywords,2,9,22.22%,0.05,0.10,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2001 chevy cavalier dash,None,GM makes,Chevy keywords,2,7,28.57%,0.14,0.28,4.1,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,vent solenoid 08 gmc sierra replacement,None,GM makes,GM keywords,1,1,100.00%,0.14,0.14,3.0,0,0.00,0.00%,0,0.0,0,0,gm replacement parts
broad,saturn oem parts diagram,None,Saturn,previous keywords,1,2,50.00%,0.31,0.31,1.0,0,0.00,0.00%,0,0.0,0,0,+Saturn +parts
broad,bnib 94 98 chevy grill,None,GM makes,Chevy keywords,1,1,100.00%,0.22,0.22,8.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
